jobCostMin,profileUrl,reviewCount,contactPhone,name,licenseNumber,website,zipCode,commentCount,followers,contactName,address,following,badgeCount,projectCount,jobCostMax,averageRating
,http://www.houzz.com/pro/energygreenbuilders/energy-green-builders,2,(800) 767-0153,Energy Green Builders,,http://www.energygreenbuilders.com/,False,,1,:,False,0,,3,,5.0
,http://www.houzz.com/pro/alignedconstructionco/aligned-construction-company-inc,2,(818) 620-7462,"Aligned Construction Company, Inc.",894983,http://www.alignedconstructionco.com/Home.html,91352,,1,Osmin Hernandez,8763 Lankershim Blvd.,0,,2,,5.0
,http://www.houzz.com/pro/tdroney/timothy-j-droney-general-contractor,,(805) 640-0340,Timothy J. Droney General Contractor,467506,http://droney.com,93023,5,22,Tim Droney,1129 Maricopa Hwy #221,0,,11,,
,http://www.houzz.com/pro/toddhuffconstruction/todd-huff-construction,2,(805) 340-1005,Todd Huff Construction,B-674485,http://todddhuffconstruction.net,93004,,4,Todd Huff,384 Sacramento Dr.,2,,8,,5.0
,http://www.houzz.com/pro/buildforyouconstruction/build-for-you,2,(310) 990-3696,Build For You,#936027,http://build-for-you.com,90035,,3,Ilan Cohen,False,0,,2,,5.0
,http://www.houzz.com/pro/tgogonis/pathos-construction,1,False,Pathos Construction,,http://www.pathosconstruction.com/index.html,93003,,10,Tom Gogonis,"1605 Morse ave, Unit A",2,,3,,5.0
,http://www.houzz.com/pro/schaubconst/schaub-construction,1,(805) 373-1909,Schaub Construction,722360,http://www.schaubconstructioninc.com,91362,,5,David Schaub,2955 E. Hillcrest #127,0,,3,,5.0
,http://www.houzz.com/pro/jaadinc/jaad-construction,1,(310) 770-3784,JAAD Construction,721430,http://www.MarioAyala.com,90210,,9,Mario Ayala,9663 Santa Monica Blvd. #724,1,,4,,5.0
,http://www.houzz.com/pro/smithpacific/smith-pacific-construction,1,(310) 684-3493,Smith Pacific Construction,1003946,http://www.smith-pacific.com,90401,,2,Erik Smith,1515 7th st #325,0,,5,,5.0
,http://www.houzz.com/pro/regalflood/water-damage-restoration-regal-flood,1,(866) 460-0078,Water Damage Restoration | Regal Flood,,http://www.regalflood.com/lp/rr,91303,,1,Danny Forster,False,0,,3,,5.0
,http://www.houzz.com/pro/melaniedek/de-krassel-construction-inc,1,(310) 558-9390,de Krassel Construction Inc.,829355,http://dekrassel.com,90232,,2,Jonas de Krassel,False,0,,5,,5.0
,http://www.houzz.com/pro/don-boline/concept-builders,1,(626) 303-5052,Concept Builders,643751,http://www.conceptbuilders.biz,91706,,11,Don Boline,1420 Arrow Hwy,0,,3,,5.0
,http://www.houzz.com/pro/rosalyne1/7-construction-inc,2,(877) 328-1777,7 CONSTRUCTION INC,894853,http://WWW.7CONSTRUCTIONINC.COM,91406,,8,Nataly P,7040 Hayvenhurst Ave,0,1,3,,5.0
,http://www.houzz.com/pro/topazconstructionanddevelopment/topaz-construction-and-development,1,(844) 585-7949,Topaz Construction and Development,,http://http://www.topazremodeling.com/,False,,2,:,False,0,,8,,5.0
,http://www.houzz.com/pro/ortam/ortam-construction-inc,1,(877) 736-0888,Ortam Construction Inc.,,http://www.ortamconstruction.com,91356,3,12,Oran B,5400 Aura Ave,0,1,7,,
,http://www.houzz.com/pro/jjohnstonellcj/johnstone-construction-company,1,(909) 747-7054,JOHNSTONE CONSTRUCTION COMPANY,925910,http://www.johnstoneconstructionco.com/,92591,,,jayson johnstone,False,,,6,,5.0
,http://www.houzz.com/pro/rickpence/pence-construction-inc,2,(909) 335-0423,Pence Construction Inc,589075,http://www.penceconstruction.com,92375,,1,Rick Pence,PO Box 7550,0,,3,,5.0
,http://www.houzz.com/pro/greenrenovation/green-renovation-inc,1,(888) 351-1181,Green renovation inc,978716,http://www.greenrenovationinc.com,91403,,5,Rosalyne In,15024 Hesby,0,1,10,,5.0
,http://www.houzz.com/pro/stonedevel/dovetail-construction-and-remodeling-inc,1,(760) 212-1775,"Dovetail Construction & Remodeling, Inc",499334,http://www.dovetailconstruct.com,False,,7,Randy Stone,False,0,1,6,,5.0
,http://www.houzz.com/pro/gradyconstruction/grady-construction-and-development,1,(626) 963-3095,Grady Construction & Development,600748,http://gradyconstruction.com,91741,,18,John Grady,515 S. Vermont Ave,0,,4,,5.0
,http://www.houzz.com/pro/socalhomeremodeling/so-cal-home-remodeling-inc,1,(855) 899-1799,So Cal Home Remodeling Inc.,989433,http://socalhomeremodelinginc.com/,91406,1,0,Itamar Epshtein,7100 Hayvenhurst Ave.,23,,6,,5.0
,http://www.houzz.com/pro/benjamin-conn/rite-fast-construction,1,False,Rite Fast Construction,,http://www.ritefastconstruction.com,90405,,13,Benjamin Conn,False,16,1,5,,5.0
,http://www.houzz.com/pro/webuser-184367/360-remodeling-inc,1,(877) 360-7366,360 Remodeling Inc.,874255,http://www.360remodeling.com,91505,,3,Patrick Havani,False,0,,2,,5.0
,http://www.houzz.com/pro/greentech-builders/greentech-builders-inc,1,(323) 874-4504,GreenTech Builders Inc,999332,http://greentechbuildersinc.com/,90046,,1,sol feldon,False,0,,3,,5.0
,http://www.houzz.com/pro/dependable/giordano-construction-inc,1,(310) 530-8735,Giordano Construction Inc.,,http://giordanoconstruction.net,90274,,17,Antonio Giordano,19 Coral Tree Lane,0,,5,,5.0
,http://www.houzz.com/pro/fdr1984/ace-remodeling-inc,1,(866) 908-1153,"Ace Remodeling, Inc.",985237,http://www.acehomeremodeling.com/,91356,,3,Simon Edri,18340 Ventura Boulevard,1,,2,,5.0
,http://www.houzz.com/pro/newhorizonsocal/new-horizon-construction,1,(949) 683-6398,New Horizon Construction,452773,,92655,,4,Jeff Eastman,False,2,1,2,,5.0
,http://www.houzz.com/pro/hi-tech-group/hi-tech-remodeling-group,,(800) 548-7292,Hi Tech Remodeling Group,986591,http://hi_tech_group.houzz.com,91302,,85,Hi-Tech Group,23679 Calabasas Rd.,170,,23,,
,http://www.houzz.com/pro/constructionconcern/construction-concern-inc,1,(661) 254-0746,"Construction Concern, Inc.",674475,http://www.constructionconcern.com,91321,,3,Richard Herron,False,0,,3,,5.0
,http://www.houzz.com/pro/shviroglass/shviro-glass-usa,1,(310) 961-8902,Shviro Glass USA,46-4250527,http://www.shviroglass.com,90048,,7,Ron Shviro,434 N La Cienega Blvd,5,,16,,5.0
,http://www.houzz.com/pro/dougwilson/garage-cabinets-4-less,1,(951) 318-4495,Garage Cabinets 4 Less,407455,http://www.garagecabinets4less.com,92508,,6,Doug Wilson,15790 Gila Way,0,,4,,5.0
,http://www.houzz.com/pro/silvaconstructioninc1/silva-construction-inc,1,(310) 831-6310,SILVA CONSTRUCTION INC,430231,http://www.silvaconstruction.com,90731,,1,Dave Silva,2500 Villa Cabrillo Marina #112,1,,4,,5.0
,http://www.houzz.com/pro/tsukuru/tsukuru-usa-corporation,1,(310) 516-1945,Tsukuru USA Corporation,B-881180,http://Tsukuru-usa.com,90501,,4,Kaz Mitsuda,2401 W 208th St. Unit 5,0,,6,,5.0
,http://www.houzz.com/pro/rafael-martinez3775/rmc-development-inc,1,(951) 733-2413,"RMC DEVELOPMENT, INC.",791863B,http://rmcdevelopment66@yahoo.com,92530,,7,Rafael Martinez,32620 Santa Cruz Way,2,1,2,,5.0
,http://www.houzz.com/pro/titancs1/titan-contracting-services,,(818) 982-2257,Titan Contracting Services,976552,http://www.titancontractingservices.com/,91605,,17,Mike Hart,False,0,1,9,,
,http://www.houzz.com/pro/mike-erwin/california-crafted,1,(760) 522-1885,California Crafted,Lic # 1003986,http://www.californiacraftedconstruction.com,92211,,9,California Crafted Construction,78-206 Varner Rd Suite D20,3,1,5,,5.0
,http://www.houzz.com/pro/calico23705/calico-construction,1,(866) 453-3528,Calico Construction,659475,http://www.calico-construction.com,91307,,1,Danny Cohen,False,6,,2,,5.0
,http://www.houzz.com/pro/addornew4u/milestone-building-services-inc,1,(818) 517-0838,MILESTONE BUILDING SERVICES INC.,576057,http://milestonebuildinginc.com,91401,,3,nick khreisat,5632 Van Nuys Blvd,0,1,2,,5.0
,http://www.houzz.com/pro/chadcarperconstruction/chad-carper-construction,,(805) 320-7170,Chad Carper Construction,581645,http://chadcarperconstruction.houzz.com,93023,,16,Chad Carper,3396 Thacher Rd.,0,,9,,
,http://www.houzz.com/pro/jimmy-cooper8198/preferred-construction-company,,(855) 466-3808,Preferred Construction Company,686981,http://jimmy_cooper8198.houzz.com,90056,,16,Jimmy Cooper,False,1,,15,,
,http://www.houzz.com/pro/aldevelopment/a-and-l-development,,(310) 971-6556,A & L Development,B-949101,http://www.AandLDevelopment.com,False,1,13,Dan Angers,False,0,,5,,
,http://www.houzz.com/pro/eurobu5/euro-builders-inc,1,(310) 217-1300,Euro Builders Inc.,,http://www.eurobuilders.com,90248,,1,Patrick Ruane,117 E. 162 nd Street,0,,2,,5.0
10000,http://www.houzz.com/pro/makconstruction/mak-construction,1,(818) 856-0630,MAK Construction,,http://www.makconstruction.net,False,,0,:,False,0,,8,500000,5.0
,http://www.houzz.com/pro/mrleocasgar/blackstone-construction-inc,1,False,Blackstone Construction Inc,890058,,92201,,3,Leo Castillo Jose Valencia,False,0,,3,,5.0
,http://www.houzz.com/pro/iclark4/ctr-builders-inc,1,(818) 249-3281,CTR Builders Inc,,http://ctrbuilders.com/,False,,0,:,False,0,,7,,5.0
,http://www.houzz.com/pro/eliaswh/elias-construction,1,(310) 544-0574,elias construction,658956,http://eliasconstruction.net,90277,,9,Louie Tangalakis,301 Ave I #482,0,1,2,,5.0
,http://www.houzz.com/pro/ezbuilders-inc/ez-builders-inc,1,(424) 653-0557,Ez builders inc,902853,http://www.ezbuildersinc.com/,91403,,0,Eli Susan,False,0,,6,,5.0
,http://www.houzz.com/pro/cafoundationworks/california-foundation-works-inc,1,(323) 418-2239,"California Foundation Works, Inc.",B 976188,http://californiafoundationworks.com/,90212,,,Kobi Cohen,9903 Santa Monica Blvd # 1047,,,,,5.0
,http://www.houzz.com/pro/gaylene62/dk-tile,1,(818) 612-1231,DK Tile,558929,,91360,,3,David & Gaylene Knowles,581 Racquet Club Lane,0,,2,,5.0
,http://www.houzz.com/pro/mathis/mathis-construction,1,(310) 850-3994,Mathis Construction,,,False,,15,:,False,0,,2,,5.0
,http://www.houzz.com/pro/agdien94/tm-co,,(818) 535-7295,TM Co.,711812,http://agdien94.houzz.com,91344,,1,TONY VARGAS,17206 GERMAIN ST,0,,7,,
,http://www.houzz.com/pro/ds1c/ds1-construction-inc,1,(888) 543-6062,"Ds1 Construction, Inc",,http://Www.ds1construction.com,90019,,29,Dvir (David) S,1524 Carmona Ave,5,,2,,5.0
,http://www.houzz.com/pro/carriemcd/cam-construction-and-design-inc,,(805) 701-4395,CAM Construction & Design Inc.,062844-3,http://www.camconstructionanddesign.com,93010,,19,Chris A. McDonagh,603 Via Del Cerro,13,,7,,
,http://www.houzz.com/pro/maddogg2020/becker-enterprises,1,(818) 368-1275,Becker Enterprises,674852,http://www.beckerenterprises.org,91326,,9,Steve Becker,11260 Wilbur Ave Ste 301,1,1,2,,5.0
,http://www.houzz.com/pro/farshadharandi/mode-development-inc,,(310) 888-0101,"Mode Development, Inc.",905382,http://farshadharandi.houzz.com,90265,,13,Farshad Harandi,26060 Pacific Coast Highway,19,,3,,
,http://www.houzz.com/pro/cburiani/buriani-construction,1,(310) 594-9443,Buriani Construction,858217,http://www.burianiconstruction.com,90266,,,Chris Buriani,"240 South Sepulveda Blvd., suite 101A",,,2,,5.0
,http://www.houzz.com/pro/finton-construction/finton-construction,,(626) 445-1044,Finton Construction,,http://www.finton.com,91007,1,222,John Finton,401 Rolyn Pl,0,5,7,,
,http://www.houzz.com/pro/sfcconstructioninc/sfc-construction-inc,1,(951) 234-9487,SFC Construction Inc.,964759,http://www.sfcconstruction.com,92563,1,2,Joseph Stephens,False,0,1,4,,
,http://www.houzz.com/pro/thebentongroup/the-benton-group,1,(562) 230-6468,The Benton Group,883164,http://www.thebentongroup.com/,90803,,4,Scot Hunter,295 Redondo Ave,0,,2,,5.0
,http://www.houzz.com/pro/scorpionrenovation/scorpion-renovation-and-development-inc,1,(818) 422-3025,"Scorpion Renovation & Development, Inc.",,http://www.scorpionrenovation.com/home.html,91406,,1,Elizabeth & Juan Jaramillo,False,0,,2,,5.0
10,http://www.houzz.com/pro/gerberhingeehf/european-hardware-and-finishes,,(818) 717-5011,European Hardware & Finishes,,http://www.gerberhinge.com,91406,1,6,Roxanne Greene,16554 Arminta Street,60,,14,5000,
,http://www.houzz.com/pro/mara-kapano/denton-developments,,(310) 776-5939,Denton Developments,,http://dentondevelopments.com,90277,16,29,Kevin Lang,"1715 Via Prado, Ste. 811",9,2,4,,
,http://www.houzz.com/pro/refurbhome/refurb-home,,(818) 430-2660,Refurb Home,B852310,http://www.refurb-home.com,91356,2,3,Mary Alongi,False,3,,6,,
,http://www.houzz.com/pro/deanstotesbury/epic-construction-inc,1,(310) 406-2176,Epic Construction Inc.,574409,http://epicconstruction.com,90503,,3,Dean Stotesbury,2808 Oregon Court - Suite L5,1,,4,,5.0
,http://www.houzz.com/pro/retailcommercialcontractors/retail-commercial-contractors,,(310) 606-1070,Retail Commercial Contractors,521474,http://retailcommercialcontractors.houzz.com,90277,,12,Brian Cull,False,34,,2,,
,http://www.houzz.com/pro/kimmes/bighorn-custom-builders-inc,,(760) 641-9965,Bighorn Custom Builders Inc.,797734,http://www.bighornbuilder.com,92270,,8,Jeff Kimmes,24 White Sun Way,0,,3,,
,http://www.houzz.com/pro/noadrori/edr-design-and-construction-inc,,(818) 225-7749,E.D.R Design and Construction Inc,942365,http://www.localremodelingservice.com/,91367,,1,David- Or Drori,23035 Leonora Drive,1,,8,,
,http://www.houzz.com/pro/bulson/bulson-and-company-inc,,(818) 922-2345,"Bulson & Company, Inc.",,http://bulsonmgmtla.com/,False,,6,:,False,15,,5,,
,http://www.houzz.com/pro/kgconstructioninc/kg-construction-inc,,(818) 495-8653,KG Construction Inc.,887210,http://ineedaremodel.com,91411,,1,Eran Gurion,False,0,,7,,
,http://www.houzz.com/pro/mscdesign/caputo-construction,,(310) 337-9337,Caputo Construction,,http://www.caputoconstruction.com,90045,7,98,Mark Caputo,"8939 S Sepulveda Blvd., Suite 110-702",0,1,2,,
,http://www.houzz.com/pro/kplan/kevin-planeta,,(323) 240-2326,kevin planeta,,http://kplan.houzz.com,90027,,26,Kevin Planeta,3494 Rowena Ave. Unit 6,1,,3,,
,http://www.houzz.com/pro/b2bdesignbuild/b2bdesignbuild,,(866) 659-6161,B2BDesignBuild,B1- 763197,http://www.b2bdesignbuild.com,90266,,5,Nelson Bran,False,0,,9,,
,http://www.houzz.com/pro/jrwandcompany/jrw-and-company,,(310) 650-1961,JRW & Company,960015,http://www.jrwandcompany.com,90069,,4,John Ward,1013 n san vicente #4,1,,7,,
,http://www.houzz.com/pro/micheck/build3sixty,,(310) 426-8464,Build3Sixty,992672,http://www.build3sixty.com,90266,,2,Michael Kussman,False,0,,8,,
,http://www.houzz.com/pro/hometouchconstructioninc/home-touch-construction-inc,,(800) 714-4516,Home Touch Construction Inc.,989385,http://hometouchconstructioninc.houzz.com,91356,,3,Eric Levi,False,0,,4,,
,http://www.houzz.com/pro/ahtens/athens-development,,(310) 734-2234,Athens Development,C54-868973,http://www.athensinc.com,90049,,1,Hugo Zusho,"11746 BELLAGIO RD, STSE 308",0,,16,,
,http://www.houzz.com/pro/good2bgreen/go-green-construction-inc,,(818) 718-7477,"Go Green Construction, Inc","889248 B, C2, C39",http://gogreenla.com,91325,8,13,Fernando Feldman,False,6,,8,,
,http://www.houzz.com/pro/petermccarthycompanies/mccarthy-companies,,(805) 445-4646,McCarthy Companies,393001,http://www.gomccarthy.com,93036,,12,Peter McCarthy,633 E. Ventura Boulevard,1,,10,,
,http://www.houzz.com/pro/generationswest/generations-west,,(760) 345-9898,Generations West,599361,http://www.generationswest.com,92211,,1,Theresa Willie,False,1,,2,,
,http://www.houzz.com/pro/alangold00/alan-goldberg-contractors,,(310) 823-5058,Alan Goldberg Contractors,CA #538830,http://www.alangoldbergcontractors.com,90291,,6,Alan Goldberg,688 Olive Ave.,,,7,,
,http://www.houzz.com/pro/moxcon/mox-construction-inc,,(310) 721-0019,mox construction inc,443945,http://moxconstruction.com,90291,,8,Mox Moeschler,Venice Walkstreets,0,,10,,
,http://www.houzz.com/pro/dennis-veloz/urban-treehouse,,(909) 815-0047,Urban Treehouse,999429,http://urbantreehousebuilder.com,91773,,3,Dennis Veloz,False,0,,8,,
,http://www.houzz.com/pro/barrybuilt/barrybuilt-corporation,,(310) 901-7382,Barrybuilt Corporation,843112,http://www.barrybuiltcorporation.com,90019,,1,James Barry,False,0,,4,,
,http://www.houzz.com/pro/gilbertorocha/rocha-construction,,(310) 484-4256,Rocha Construction,601378,http://rochaconstructionLA.com,90710,,5,Gilbert Rocha,1628 W. 256th St.,0,,6,,
,http://www.houzz.com/pro/ecoastcons1/ecoast-construction-inc,,(855) 907-9247,eCoast Construction Inc.,454452,http://www.ecoastconstruction.com,91316,,4,Joney Parker,"5461 Encino Ave. Encino, CA 91316",2,,6,,
,http://www.houzz.com/pro/finewindowsanddoors/fine-windows-and-doors-replacement,1,(818) 996-4646,Fine Windows And Doors Replacement,,http://http://finewindowsanddoors.com/,91356,,0,Vic Tuizer,False,0,,2,,4.0
,http://www.houzz.com/pro/craigsampson/craig-sampson-construction,,(818) 716-1989,Craig Sampson Construction,LIC# B941171,http://www.craigsampsonconstruction.com,91304,,1,Craig Sampson,False,0,,4,,
,http://www.houzz.com/pro/prenovations/pristine-renovations-inc,,(909) 551-1700,Pristine Renovations Inc.,441120,http://prenovations.com,91789,,6,Oscar Herrera,20520 Carrey Road,129,,4,,
,http://www.houzz.com/pro/hanksconstructionla/hanks-construction,,(310) 728-5707,Hanks Construction,,http://hanksconstruction.net,False,,1,:,False,0,,3,,
,http://www.houzz.com/pro/walkerhomeremodeling/walker-home-remodeling-inc,,(805) 493-4900,Walker Home Remodeling Inc.,616499,http://www.walkerhomeremodeling.com,91360,,,Dan Walker,1908 Ferndale Place,,,14,,
,http://www.houzz.com/pro/majestikco/majestik-construction-inc,,(888) 726-0744,"Majestik Construction, Inc.",926625,http://www.majestikco.com,92880,,5,"Majestik Construction, Inc",False,3,,8,,
,http://www.houzz.com/pro/jadcobuilders/jadiker-construction,,(310) 428-8955,Jadiker Construction,691311,http://jadcobuilders.houzz.com,90291,,9,Will Jadiker,113 Vista Place,1,,8,,
,http://www.houzz.com/pro/geneaps/american-property-shield,2,(800) 719-2211,American Property Shield,9880066,http://www.americanpropertyshield.com,91356,,1,Gene,False,0,1,5,,
,http://www.houzz.com/pro/threesquare/three-square-services,,(310) 482-7169,Three Square Services,943182,http://www.threesquareservices.com,90278,,6,Everett Ghent,2003 Gates Ave,1,,3,,
,http://www.houzz.com/pro/sccci/sccci-s-ca-construction-consultants-inc,,(818) 534-0600,"SCCCI - S. CA. Construction Consultants, Inc.",492512,http://www.sccci.net,913111,,5,Larry Litberg,9320 Deering Ave.,0,,2,,
,http://www.houzz.com/pro/kbhomes1/kb-home-inland-valley-division-office,1,(909) 618-1500,Kb Home Inland Valley Division Office,,http://www.kbhome.com,91768,,14,Jeffrey Mezger,801 Corporate Center Dr Ste 201,0,1,1,,3.0
,http://www.houzz.com/pro/austinschultz2/kcs-development,,(818) 430-7781,KCS Development,413970,http://kcsbuilders.com,91377,,2,Kenneth Schultz,5612 Foxwood dr,6,,4,,
,http://www.houzz.com/pro/wtroydudley/w-troy-dudley-design-and-construction,,False,W. Troy Dudley Design & Construction,987291,http://wtroydudley.houzz.com,90241,,16,Troy Dudley,WTroyDudley@GMail.com,5,,4,,
,http://www.houzz.com/pro/synergygeneralcontractors/synergy-general-contractors-inc,1,(818) 883-3615,Synergy General Contractors Inc,,http://www.synergygeneralcontractors.com,91307,,11,Scott McCurray,199 Saddlebow Rd,0,,1,,5.0
,http://www.houzz.com/pro/fritzmarohn/fritz-construction-inc,,(310) 946-5055,"Fritz Construction, Inc.",,http://www.fritzconstructioninc.com,90266,,34,Fritz Marohn,950 Aviation Blvd.,3,,2,,
,http://www.houzz.com/pro/markcrolph/mcr-construction-inc,1,(818) 954-8703,Mcr Construction Inc.,,,91501,,0,Mark Rolph,False,0,,3,,5.0
,http://www.houzz.com/pro/whynever/robert-pollock,,(760) 799-9805,Robert Pollock,919243,http://lisatec.com,92262,13,3,Robert Pollock,2929 E VIA VAQUERO RD,0,1,3,,
,http://www.houzz.com/pro/cbdemill/construction-by-de-mill-inc,,(818) 535-7100,Construction By De Mill Inc.,719903,http://www.constructionbydemill.com,93065,,0,Gerald De MIll,False,0,,8,,
10000,http://www.houzz.com/pro/bobkaplanconstruction/kaplan-construction,,(562) 495-0483,Kaplan Construction,,http://www.kaplanconstruction.com,90755,,7,Bob,False,1,,5,2000000,
,http://www.houzz.com/pro/vpcorp/vista-premium-construction,,(844) 544-9444,Vista Premium Construction,,http://www.vp-corp.com,False,,2,:,False,2,,2,,
,http://www.houzz.com/pro/murilloconstruction/o-m-construction-inc,,(562) 209-3095,O M Construction Inc,,http://murilloconstruction.houzz.com,90813,,1,Tony Murillo,By Appointment Only,0,,4,,
,http://www.houzz.com/pro/mimconst/mim-construction-inc,,(800) 215-2454,MIM Construction Inc,902471,http://www.mimconstruction.net,91304,,6,Meir Manor,8040 Remmet Ave. Suite 9,0,,2,,
,http://www.houzz.com/pro/hightouchremodeling/high-touch-remodeling,,(310) 474-2967,HIGH TOUCH REMODELING,,http://hightouchremodeling.houzz.com,90064,,7,Guy Nofar,90197 W. PICO BLVD,2,,5,,
,http://www.houzz.com/pro/calwesternbuilders/cal-western-builders-inc,4,(818) 999-5200,Cal Western Builders Inc,,http://calwesternbuilders.houzz.com,False,,2,:,False,4,1,3,,
,http://www.houzz.com/pro/romanobuilders/romano-builders-inc,,(818) 786-1155,ROMANO BUILDERS INC.,922936,http://www.romanobuildersinc.com,91401,,3,LORI ROMANO,6308 Woodman Ave.,0,,6,,
,http://www.houzz.com/pro/rudyponce/nu-look-services,,(562) 219-9941,Nu Look Services,982612,http://rudyponce.houzz.com,90650,,3,Rudy Ponce,13040 Tom White Way #B,0,,2,,
,http://www.houzz.com/pro/bwlc/legacy-construction-and-development-inc,,(818) 874-0049,"Legacy Construction & Development, Inc.",758990,http://www.buildwithlegacy.com,91362,1,55,Ron Buccieri,"31364 Via Colinas, Suite #105",2,,12,,
250,http://www.houzz.com/pro/innovativeconstructions/innovative-constructions,,(818) 497-2344,INNOVATIVE CONSTRUCTIONS,,http://innovativeconstructions.houzz.com,90066,,3,AL D.,"2735 Evelyn Street,",1,,4,120000,
,http://www.houzz.com/pro/erladew/erla-doegg-ingjaldsdottir,,(310) 998-8899,Erla Dgg ingjaldsdttir,,http://www.minarc.com,90404,2,84,Erla Ingjaldsdttir,2324 michigan ave,1,,4,,
,http://www.houzz.com/pro/pauldimeo/pandg-design-group-inc,,(213) 393-2400,P&G Design Group Inc.,on the way,http://PaulDimeo.com,90068,9,8,Paul DiMeo,False,14,1,6,,
,http://www.houzz.com/pro/sandraschram/schram-design-and-construction,,(818) 646-6140,Schram Design and Construction,586073,http://schramdesigns.com,91403,,7,Sandra Schram,4611 Vista Del Monte Unit 203,0,,6,,
,http://www.houzz.com/pro/kayconstructruction/kay-construction,,(818) 618-0988,KAY  Construction,CA Lic # 659378,http://kayconstructruction.houzz.com,91356,,0,Kay or Albert Yeroumian,False,1,2,3,,
,http://www.houzz.com/pro/abconcepts/american-building-concepts,,(805) 340-2842,American Building Concepts,B754779,http://www.abconcepts.com,91362,11,1,Mike Ward,False,0,1,3,,
,http://www.houzz.com/pro/laexcavatinginc/la-excavating,,(562) 618-5668,LA Excavating,,http://laexcavating.com/,90803,,0,Mark Safady,False,0,,2,,
,http://www.houzz.com/pro/ctd581013/ctd-contracting,,(909) 608-0583,CTD Contracting,953336,http://ctdcontracting.com,91784,,0,Craig Dillon,2271 N. San Antonio Ave.,0,,5,,
,http://www.houzz.com/pro/metro-remodeling/metro-builders-and-remodeling,,(800) 325-3225,Metro Builders and Remodeling,768748,http://metro_remodeling.houzz.com,91364,,0,Erez Abayov,False,0,,2,,
,http://www.houzz.com/pro/haciendalopez/hacienda-lopez-construction-inc,,(310) 991-0333,"Hacienda Lopez Construction, Inc",910123,http://haciendalopez.houzz.com,91745,,5,Hacienda Lopez,2140 Nadula Dr,0,,3,,
,http://www.houzz.com/pro/d88hendrix/finishing-look-construction,,(562) 212-6705,Finishing Look Construction,,http://www.houzz.com/pro/d88hendrix,90815,,18,Daniel Hendrix,6937 los santos dr,1,,8,,
,http://www.houzz.com/pro/mvcinc/mountain-view-construction-inc,,(626) 205-2008,"Mountain View Construction, Inc",B972910,,91016,2,11,Scott Stokes,710 S. Myrtle Ave. Suite 336,2,,11,,
,http://www.houzz.com/pro/plumbcrazycontracting/plumb-crazy-inc,,(626) 473-2020,"Plumb Crazy, Inc.",B 932834,,91017,3,6,Allison Allain,False,3,,12,,
,http://www.houzz.com/pro/bdrconst/bdr-inc,,(818) 435-7775,"BDR, Inc.",735996,http://bdr.la,91376,,2,Kimberly Cizek,PO Box 410,0,,13,,
,http://www.houzz.com/pro/omnigc/omni-general-construction,,(626) 806-8928,OMNI General Construction,500639,http://omnigc.com,91745,,1,Tony Sanchez,False,0,,8,,
2000,http://www.houzz.com/pro/coramdesigncenter/coram-design-center,,(818) 279-1636,Coram Design Center,,http://www.coramdesigncenter.com,90019,,0,Michael Chung,False,0,,2,250000,
,http://www.houzz.com/pro/gmeador/elite-patios,,(951) 837-6180,Elite Patios,,http://www.elitepatios.us,92595,7,14,Tom Meador,P.O. Box 713,0,1,5,,
,http://www.houzz.com/pro/suttonremodeling/sutton-remodeling,,(760) 674-9000,Sutton Remodeling,837914,http://www.srs-builders.com,92211,,112,"Paul ""Billy"" Sutton","41905 Boardwalk, Suite G",13,,2,,
,http://www.houzz.com/pro/bob-russo/russo-construction-company,,(626) 335-6231,Russo Construction Company,382741,http://RussoConstructionCompany.com,91741,,283,Bob Russo,324 North Glendora Avenue,419,,4,,
,http://www.houzz.com/pro/seelyconstruction/seely-construction,,(972) 984-9273,Seely Construction,,http://www.SeelyConstruction.com,90094,,4,Thomas Seely,5389 Playa Vista Dr,0,,2,,
,http://www.houzz.com/pro/george-sorkin/aaa-interiors,,(805) 487-7709,AAA Interiors,2385372,http://www.remodelingoxnard.com,93030,,1,George Sorkin,False,3,,4,,
,http://www.houzz.com/pro/venturabuilders/ventura-builders-llc,,(805) 494-0369,Ventura Builders LLC,825935,http://www.venturabuilders.com,91360,1,83,Ventura Builders,False,78,,9,,
,http://www.houzz.com/pro/tricityglass1/tri-city-glass,1,(310) 830-2410,TRI-CITY GLASS,,http://www.tricityglass.net,90745,,5,Gary Yamashita,22232 S. Avalon Blvd.,0,,1,,5.0
,http://www.houzz.com/pro/svnconstruction/svn-construction-group-inc,,(424) 400-9636,SVN Construction Group Inc,980129,http://www.svnconstruction.com,91501,,2,Nick Tonov,501 E. Santa Anita Ave. # 201,0,,3,,
,http://www.houzz.com/pro/remodelexpertsinc/remodel-experts-inc,,(951) 532-6740,"Remodel Experts, Inc.",869822,http://remodelexpertsinc.houzz.com,92881,,2,Robert Menchaca,False,0,,6,,
,http://www.houzz.com/pro/danielladd/daniel-ladd-painting,,(909) 534-2354,Daniel Ladd Painting,Ca State Lic # 848549,http://danielladd.houzz.com,92382,,0,Daniel Ladd,False,0,,7,,
,http://www.houzz.com/pro/garageconversionexperts/garage-conversions,,(818) 849-3036,Garage Conversions,955824,http://garageconversion.org/,91411,1,106,Ron Cohen,15500 Erwin St,1,,7,,
,http://www.houzz.com/pro/gmbuildersca/gm-builders,,(805) 320-8090,GM Builders,,http://www.gmbuildersCA.com,93001,,4,Guy Martin,False,0,,2,,
